ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-cb3efb,A-e7beab,2023-09-16 00:00:00,2023-09-16 19:00:00,19,high,28,5,FALSE
T-7507e8,A-e83938,2023-08-10 00:00:00,2023-08-13 00:00:00,72,medium,26,,FALSE
T-afb450,A-e83938,2024-05-22 00:00:00,2024-05-23 17:00:00,41,low,171,,FALSE
T-e8df78,A-e83938,2024-12-01 00:00:00,2024-12-01 03:00:00,3,low,52,3,FALSE
T-f93d8a,A-e83938,2023-12-23 00:00:00,2023-12-23 08:00:00,8,medium,41,,FALSE
T-0f0bde,A-e888d1,2024-09-24 00:00:00,2024-09-26 03:00:00,51,medium,168,4,FALSE
T-6db7d8,A-e888d1,2023-12-06 00:00:00,2023-12-07 02:00:00,26,urgent,68,3,FALSE
T-7dfa96,A-e888d1,2023-09-12 00:00:00,2023-09-14 16:00:00,64,low,98,,FALSE
T-970159,A-e888d1,2024-02-09 00:00:00,2024-02-10 22:00:00,46,urgent,95,,TRUE
T-f402a9,A-e888d1,2023-12-21 00:00:00,2023-12-22 04:00:00,28,high,91,5,FALSE
T-16968a,A-e89151,2024-10-10 00:00:00,2024-10-11 05:00:00,29,medium,54,,FALSE
T-a65a71,A-e89151,2024-04-01 00:00:00,2024-04-03 06:00:00,54,medium,43,5,FALSE
T-035748,A-e98302,2023-09-25 00:00:00,2023-09-27 08:00:00,56,urgent,133,4,FALSE
T-35fc90,A-e98302,2023-10-23 00:00:00,2023-10-25 19:00:00,67,low,121,,FALSE
T-3804b6,A-e98302,2023-06-28 00:00:00,2023-06-28 03:00:00,3,high,40,5,FALSE
T-3a2a66,A-e98302,2023-09-15 00:00:00,2023-09-17 18:00:00,66,low,150,,FALSE
T-418d3f,A-e98302,2023-06-29 00:00:00,2023-06-29 16:00:00,16,medium,84,4,FALSE
T-a291f6,A-e98302,2023-09-28 00:00:00,2023-10-01 00:00:00,72,urgent,178,4,FALSE
T-a8d3cc,A-e98302,2024-11-25 00:00:00,2024-11-26 18:00:00,42,urgent,57,4,FALSE
T-b9ca29,A-e98302,2024-08-28 00:00:00,2024-08-30 16:00:00,64,low,37,4,FALSE
T-e3507b,A-e98302,2023-02-28 00:00:00,2023-02-28 14:00:00,14,high,95,4,FALSE
T-44b600,A-eafc6e,2023-07-14 00:00:00,2023-07-16 16:00:00,64,medium,136,,FALSE
T-ef99b1,A-eb1312,2023-09-04 00:00:00,2023-09-06 20:00:00,68,low,117,5,FALSE
T-0c9932,A-eb2fdc,2023-10-18 00:00:00,2023-10-18 16:00:00,16,medium,50,5,FALSE
T-30c6e3,A-eb2fdc,2023-11-17 00:00:00,2023-11-18 03:00:00,27,low,30,5,FALSE
T-7d1efb,A-eb2fdc,2023-12-18 00:00:00,2023-12-19 22:00:00,46,medium,16,,FALSE
T-921d17,A-eb2fdc,2023-05-23 00:00:00,2023-05-24 00:00:00,24,low,50,4,FALSE
T-9df3b0,A-eb2fdc,2023-01-23 00:00:00,2023-01-25 07:00:00,55,low,42,4,FALSE
T-31cd64,A-eb7c38,2023-02-13 00:00:00,2023-02-14 17:00:00,41,urgent,33,4,FALSE
T-810e51,A-eb7c38,2024-07-14 00:00:00,2024-07-14 05:00:00,5,low,83,4,FALSE
T-8caacd,A-eb7c38,2023-08-16 00:00:00,2023-08-16 05:00:00,5,urgent,56,,FALSE
T-926c1c,A-eb7c38,2024-05-13 00:00:00,2024-05-14 12:00:00,36,medium,119,5,FALSE
T-d319e4,A-eb7c38,2024-03-04 00:00:00,2024-03-05 01:00:00,25,low,46,,FALSE
T-361edc,A-eb7fac,2023-03-18 00:00:00,2023-03-18 23:00:00,23,low,112,,FALSE
T-67bfa4,A-eb7fac,2024-04-23 00:00:00,2024-04-24 13:00:00,37,urgent,75,4,FALSE
T-8d7ff3,A-eb7fac,2023-09-15 00:00:00,2023-09-15 05:00:00,5,urgent,147,,FALSE
T-b2925a,A-eb7fac,2024-01-15 00:00:00,2024-01-17 23:00:00,71,low,172,,FALSE
T-016258,A-ed510f,2023-06-15 00:00:00,2023-06-17 03:00:00,51,low,48,,FALSE
T-1c2c18,A-ed510f,2024-03-28 00:00:00,2024-03-30 08:00:00,56,urgent,122,,FALSE
T-210819,A-ed510f,2024-09-13 00:00:00,2024-09-13 11:00:00,11,medium,87,4,FALSE
T-4336b6,A-ed510f,2024-06-22 00:00:00,2024-06-24 09:00:00,57,low,19,,FALSE
T-6db04f,A-ed510f,2023-07-06 00:00:00,2023-07-08 12:00:00,60,urgent,46,,FALSE
T-a39933,A-ed510f,2023-01-31 00:00:00,2023-02-01 20:00:00,44,urgent,129,5,FALSE
T-d895b8,A-ed510f,2023-05-04 00:00:00,2023-05-05 08:00:00,32,low,45,3,FALSE
T-f0f18c,A-ed510f,2023-03-31 00:00:00,2023-04-02 16:00:00,64,high,137,,FALSE
T-f8e692,A-ed510f,2023-07-18 00:00:00,2023-07-19 02:00:00,26,low,110,4,FALSE
T-0d0582,A-ee42db,2024-02-13 00:00:00,2024-02-15 05:00:00,53,medium,5,,FALSE
T-77dffb,A-ee42db,2023-12-18 00:00:00,2023-12-18 11:00:00,11,medium,80,3,FALSE
T-8ea29d,A-ee42db,2023-03-30 00:00:00,2023-03-30 14:00:00,14,high,164,,FALSE
T-f8b58d,A-ee42db,2023-01-16 00:00:00,2023-01-18 09:00:00,57,urgent,144,,FALSE
T-0d73d3,A-ef84cf,2024-03-11 00:00:00,2024-03-13 11:00:00,59,low,143,,FALSE
T-b8e4c5,A-ef84cf,2023-11-03 00:00:00,2023-11-04 10:00:00,34,low,98,,FALSE
T-e4b581,A-ef84cf,2024-11-02 00:00:00,2024-11-02 16:00:00,16,low,11,4,TRUE
T-f09f22,A-ef84cf,2024-10-27 00:00:00,2024-10-29 14:00:00,62,urgent,54,5,FALSE
T-f932f6,A-ef84cf,2023-08-07 00:00:00,2023-08-07 03:00:00,3,urgent,91,4,FALSE
T-0c378b,A-f03140,2023-12-04 00:00:00,2023-12-05 17:00:00,41,low,169,,FALSE
T-1b9c71,A-f03140,2023-02-11 00:00:00,2023-02-13 04:00:00,52,high,79,,FALSE
T-1f3e8a,A-f03140,2023-05-08 00:00:00,2023-05-08 12:00:00,12,medium,132,,FALSE
T-325ab2,A-f03140,2023-09-21 00:00:00,2023-09-22 19:00:00,43,medium,71,,FALSE
T-4c47b4,A-f03140,2024-02-29 00:00:00,2024-02-29 08:00:00,8,low,152,5,FALSE
T-718543,A-f03140,2023-01-28 00:00:00,2023-01-30 17:00:00,65,urgent,46,3,FALSE
T-c0b9bc,A-f03140,2023-06-15 00:00:00,2023-06-16 07:00:00,31,urgent,143,3,FALSE
T-367fe2,A-f17767,2023-05-21 00:00:00,2023-05-22 15:00:00,39,medium,125,3,FALSE
T-7932c2,A-f17767,2024-01-28 00:00:00,2024-01-28 09:00:00,9,urgent,132,5,FALSE
T-d3ac82,A-f17767,2023-03-13 00:00:00,2023-03-15 13:00:00,61,high,88,,TRUE
T-3090a7,A-f19409,2023-03-09 00:00:00,2023-03-09 05:00:00,5,medium,175,,FALSE
T-53723b,A-f19409,2023-04-30 00:00:00,2023-04-30 13:00:00,13,medium,45,,FALSE
T-84717f,A-f19409,2024-11-12 00:00:00,2024-11-12 01:00:00,1,urgent,90,4,FALSE
T-a2f9f7,A-f19b24,2023-11-05 00:00:00,2023-11-07 10:00:00,58,medium,75,4,FALSE
T-dd5960,A-f19b24,2024-01-22 00:00:00,2024-01-22 13:00:00,13,urgent,73,,TRUE
T-173d0c,A-f1f639,2024-05-29 00:00:00,2024-05-30 17:00:00,41,high,19,5,FALSE
T-9b3a8d,A-f1f639,2024-04-21 00:00:00,2024-04-21 21:00:00,21,urgent,90,4,FALSE
T-cbdb70,A-f1f639,2023-11-12 00:00:00,2023-11-12 15:00:00,15,medium,167,,FALSE
T-ced7f6,A-f1f639,2024-09-18 00:00:00,2024-09-18 19:00:00,19,low,27,5,FALSE
T-de8424,A-f1f639,2023-12-29 00:00:00,2023-12-29 03:00:00,3,low,19,,FALSE
T-fa6044,A-f1f639,2023-09-26 00:00:00,2023-09-26 19:00:00,19,high,124,5,FALSE
T-fcd24e,A-f1f639,2024-12-05 00:00:00,2024-12-05 22:00:00,22,high,27,5,FALSE
T-0ba1a8,A-f25509,2023-11-05 00:00:00,2023-11-07 06:00:00,54,urgent,72,5,FALSE
T-458e24,A-f25509,2024-03-27 00:00:00,2024-03-27 20:00:00,20,medium,147,4,FALSE
T-8d4cd3,A-f25509,2023-07-13 00:00:00,2023-07-15 20:00:00,68,high,169,,FALSE
T-94b674,A-f25509,2023-10-20 00:00:00,2023-10-21 20:00:00,44,urgent,78,,FALSE
T-b918db,A-f25509,2024-05-08 00:00:00,2024-05-08 21:00:00,21,low,162,5,FALSE
T-fa0eed,A-f25509,2024-05-30 00:00:00,2024-06-01 01:00:00,49,high,68,,FALSE
T-2ae381,A-f3ff05,2023-07-12 00:00:00,2023-07-14 02:00:00,50,medium,108,3,FALSE
T-9eecab,A-f3ff05,2023-07-17 00:00:00,2023-07-18 03:00:00,27,high,122,,FALSE
T-b25f66,A-f3ff05,2023-12-17 00:00:00,2023-12-19 03:00:00,51,low,104,4,FALSE
T-5daa6c,A-f44180,2024-04-28 00:00:00,2024-04-29 08:00:00,32,low,157,5,FALSE
T-ebb763,A-f44180,2024-04-08 00:00:00,2024-04-10 13:00:00,61,urgent,89,5,FALSE
T-0374bc,A-f446b6,2023-12-06 00:00:00,2023-12-07 14:00:00,38,urgent,53,3,FALSE
T-866db3,A-f446b6,2023-12-20 00:00:00,2023-12-20 22:00:00,22,low,106,4,FALSE
T-8d4c7f,A-f446b6,2023-10-31 00:00:00,2023-11-02 07:00:00,55,urgent,68,,FALSE
T-c6ee94,A-f446b6,2024-11-25 00:00:00,2024-11-25 18:00:00,18,high,127,,TRUE
T-c8c1c0,A-f446b6,2023-07-28 00:00:00,2023-07-28 14:00:00,14,low,25,,FALSE
T-d82e4d,A-f446b6,2023-06-29 00:00:00,2023-07-01 03:00:00,51,urgent,120,,FALSE
T-eaf4bf,A-f446b6,2023-07-26 00:00:00,2023-07-27 23:00:00,47,urgent,114,5,FALSE
T-ef7c6e,A-f446b6,2024-05-14 00:00:00,2024-05-14 01:00:00,1,high,47,5,FALSE
T-05fd42,A-f45426,2024-08-24 00:00:00,2024-08-25 14:00:00,38,urgent,38,4,FALSE
T-41c4aa,A-f45426,2023-10-31 00:00:00,2023-10-31 11:00:00,11,low,144,,FALSE
T-afb7aa,A-f45426,2023-05-02 00:00:00,2023-05-02 02:00:00,2,urgent,25,,FALSE
T-308071,A-f51f16,2023-04-16 00:00:00,2023-04-17 11:00:00,35,high,10,3,FALSE
T-9656b4,A-f51f16,2024-07-10 00:00:00,2024-07-12 10:00:00,58,urgent,172,,FALSE
T-97fa24,A-f51f16,2023-06-16 00:00:00,2023-06-16 09:00:00,9,medium,73,3,FALSE
T-b475e9,A-f51f16,2023-04-23 00:00:00,2023-04-23 15:00:00,15,urgent,109,,FALSE
T-2188d7,A-f5641b,2023-05-31 00:00:00,2023-05-31 04:00:00,4,urgent,46,3,FALSE
T-519a0a,A-f5641b,2024-08-09 00:00:00,2024-08-11 14:00:00,62,medium,132,,FALSE
T-b3feb3,A-f5641b,2024-09-14 00:00:00,2024-09-16 21:00:00,69,high,121,3,TRUE
T-ec46f5,A-f5641b,2023-04-19 00:00:00,2023-04-21 07:00:00,55,high,93,,FALSE
T-0811d4,A-f6b2fb,2023-10-29 00:00:00,2023-10-31 10:00:00,58,medium,24,4,FALSE
T-0cd0f4,A-f6b2fb,2023-01-26 00:00:00,2023-01-27 16:00:00,40,high,56,,FALSE
T-cd5725,A-f6b2fb,2023-10-26 00:00:00,2023-10-29 00:00:00,72,high,155,,FALSE
T-f2b9a5,A-f6b2fb,2024-01-19 00:00:00,2024-01-20 12:00:00,36,medium,138,5,TRUE
T-f2c439,A-f6b2fb,2023-04-18 00:00:00,2023-04-20 21:00:00,69,medium,70,3,FALSE
T-2a5b2f,A-f92792,2024-07-03 00:00:00,2024-07-05 22:00:00,70,low,80,4,FALSE
T-b65657,A-f92792,2024-11-24 00:00:00,2024-11-24 20:00:00,20,medium,84,,FALSE
T-016d69,A-f97b9a,2023-03-18 00:00:00,2023-03-19 19:00:00,43,high,85,,FALSE
T-3b9fea,A-f97b9a,2023-09-16 00:00:00,2023-09-16 05:00:00,5,low,58,,FALSE
T-3ec096,A-f97b9a,2023-06-18 00:00:00,2023-06-20 11:00:00,59,high,32,3,FALSE
T-5ab106,A-f97b9a,2024-11-14 00:00:00,2024-11-15 19:00:00,43,low,45,,FALSE
T-71ab14,A-f97b9a,2023-01-31 00:00:00,2023-02-01 19:00:00,43,medium,39,4,FALSE
T-921bf4,A-f97b9a,2024-06-10 00:00:00,2024-06-11 03:00:00,27,medium,109,,FALSE
T-a64b83,A-f97b9a,2023-04-19 00:00:00,2023-04-19 02:00:00,2,urgent,121,4,FALSE
T-2b3584,A-f9cc74,2024-02-14 00:00:00,2024-02-15 09:00:00,33,low,120,5,FALSE
T-604490,A-f9cc74,2024-09-13 00:00:00,2024-09-15 10:00:00,58,low,115,4,FALSE
T-826f63,A-f9cc74,2023-07-23 00:00:00,2023-07-26 00:00:00,72,low,169,,FALSE
T-99ec8e,A-f9cc74,2024-11-14 00:00:00,2024-11-16 15:00:00,63,low,129,3,FALSE
T-c961eb,A-f9cc74,2024-12-09 00:00:00,2024-12-11 02:00:00,50,medium,26,3,FALSE
T-d85104,A-f9cc74,2024-06-18 00:00:00,2024-06-18 23:00:00,23,low,151,5,FALSE
T-0eef43,A-fa2041,2024-03-30 00:00:00,2024-03-30 16:00:00,16,low,99,3,FALSE
T-216c7c,A-fa3095,2024-06-27 00:00:00,2024-06-28 02:00:00,26,low,71,5,FALSE
T-8a7eca,A-fa3095,2023-10-24 00:00:00,2023-10-26 20:00:00,68,urgent,132,5,FALSE
T-8f1182,A-fa3095,2023-05-25 00:00:00,2023-05-27 02:00:00,50,high,98,,FALSE
T-990a0e,A-fa3095,2024-11-06 00:00:00,2024-11-08 00:00:00,48,high,28,,FALSE
T-d8aafb,A-fa3095,2024-10-05 00:00:00,2024-10-07 06:00:00,54,low,91,,FALSE
T-01fc55,A-faa28c,2023-07-25 00:00:00,2023-07-27 22:00:00,70,urgent,22,5,FALSE
T-20af37,A-faa28c,2024-10-30 00:00:00,2024-11-01 06:00:00,54,low,174,,FALSE
T-37f2cf,A-faa28c,2024-05-29 00:00:00,2024-05-30 17:00:00,41,urgent,127,5,TRUE
T-5ef304,A-faa28c,2024-01-18 00:00:00,2024-01-19 20:00:00,44,low,139,4,FALSE
T-2d6f9d,A-fabe19,2023-05-23 00:00:00,2023-05-24 08:00:00,32,urgent,63,,FALSE
T-34ad09,A-fabe19,2023-03-01 00:00:00,2023-03-02 23:00:00,47,urgent,37,,FALSE
T-95c3dd,A-fabe19,2024-01-06 00:00:00,2024-01-07 19:00:00,43,high,15,4,FALSE
T-219077,A-fb186e,2024-02-09 00:00:00,2024-02-10 18:00:00,42,medium,58,,FALSE
T-5d8f79,A-fb186e,2024-07-28 00:00:00,2024-07-29 11:00:00,35,medium,92,,FALSE
T-759c6f,A-fb186e,2023-01-11 00:00:00,2023-01-12 19:00:00,43,medium,132,3,FALSE
T-ad83da,A-fb186e,2023-10-18 00:00:00,2023-10-18 21:00:00,21,urgent,91,,FALSE
T-b91d49,A-fb186e,2024-02-07 00:00:00,2024-02-07 07:00:00,7,urgent,107,3,FALSE
T-cb2104,A-fb186e,2023-06-03 00:00:00,2023-06-03 09:00:00,9,low,6,5,FALSE
T-76ee80,A-fce879,2024-07-17 00:00:00,2024-07-18 03:00:00,27,urgent,49,5,FALSE
T-a80500,A-fce879,2023-01-16 00:00:00,2023-01-17 05:00:00,29,medium,74,3,FALSE
T-09dd85,A-fd7ad3,2023-02-06 00:00:00,2023-02-06 14:00:00,14,low,12,3,FALSE
T-104009,A-fd7ad3,2023-08-21 00:00:00,2023-08-23 07:00:00,55,high,82,,FALSE
T-7d2f68,A-fd7ad3,2024-10-17 00:00:00,2024-10-19 11:00:00,59,low,167,5,FALSE
T-a1d9dd,A-fd7ad3,2024-04-27 00:00:00,2024-04-29 16:00:00,64,urgent,21,3,FALSE
T-bc73ad,A-fd7ad3,2024-10-08 00:00:00,2024-10-09 21:00:00,45,low,103,5,FALSE
T-cb9d4b,A-fd7ad3,2023-07-06 00:00:00,2023-07-07 14:00:00,38,medium,144,4,FALSE
T-d370a4,A-fd7ad3,2023-12-23 00:00:00,2023-12-25 06:00:00,54,urgent,118,5,TRUE
T-fc25d0,A-fd7ad3,2024-08-17 00:00:00,2024-08-19 13:00:00,61,high,138,,FALSE
T-01dc5a,A-fd9422,2024-03-10 00:00:00,2024-03-12 22:00:00,70,urgent,115,4,TRUE
T-4d4a28,A-fd9422,2023-07-14 00:00:00,2023-07-14 23:00:00,23,medium,162,4,FALSE
T-512f1f,A-fd9422,2023-12-05 00:00:00,2023-12-06 13:00:00,37,high,141,3,FALSE
T-5b26fc,A-fd9422,2024-03-30 00:00:00,2024-03-31 06:00:00,30,medium,47,3,FALSE
T-6f6f56,A-fd9422,2024-03-18 00:00:00,2024-03-20 06:00:00,54,low,157,3,FALSE
T-c42d1d,A-fd9422,2024-12-22 00:00:00,2024-12-24 04:00:00,52,urgent,79,4,FALSE
T-0fc8f9,A-fda07f,2023-11-28 00:00:00,2023-11-29 06:00:00,30,medium,110,3,FALSE
T-27d2a6,A-fda07f,2024-04-21 00:00:00,2024-04-22 07:00:00,31,low,102,,FALSE
T-772188,A-fda07f,2024-08-03 00:00:00,2024-08-03 10:00:00,10,urgent,68,5,FALSE
T-9dc012,A-fda07f,2023-09-24 00:00:00,2023-09-24 12:00:00,12,high,2,,FALSE
T-f10d70,A-fda07f,2024-09-01 00:00:00,2024-09-01 06:00:00,6,high,3,4,FALSE
T-19c13c,A-fdfc91,2023-04-27 00:00:00,2023-04-27 13:00:00,13,urgent,177,,FALSE
T-298948,A-fdfc91,2024-02-06 00:00:00,2024-02-08 05:00:00,53,urgent,105,4,FALSE
T-5d46d9,A-fdfc91,2023-06-13 00:00:00,2023-06-13 11:00:00,11,high,148,,FALSE
T-742fdb,A-fdfc91,2024-11-17 00:00:00,2024-11-17 23:00:00,23,urgent,120,3,FALSE
T-cfae4d,A-fdfc91,2023-01-27 00:00:00,2023-01-28 20:00:00,44,urgent,55,4,FALSE
T-38714f,A-fe79a5,2024-12-25 00:00:00,2024-12-25 07:00:00,7,high,63,,FALSE
T-51cf8c,A-fe79a5,2023-05-25 00:00:00,2023-05-25 07:00:00,7,medium,123,5,FALSE
T-650a6d,A-fe79a5,2023-04-10 00:00:00,2023-04-12 18:00:00,66,high,26,5,FALSE
T-a38b5d,A-fe79a5,2023-12-01 00:00:00,2023-12-02 10:00:00,34,low,32,,FALSE
T-72bc99,A-ff3c73,2023-03-08 00:00:00,2023-03-08 05:00:00,5,urgent,116,4,FALSE
T-82f258,A-ff3c73,2023-03-19 00:00:00,2023-03-21 18:00:00,66,medium,79,3,FALSE
T-0d0fed,A-ff79f2,2023-12-30 00:00:00,2023-12-31 13:00:00,37,medium,29,,FALSE
T-2e5c7e,A-ff79f2,2024-09-04 00:00:00,2024-09-06 15:00:00,63,low,136,,FALSE
T-2c4195,A-ffc04f,2024-01-08 00:00:00,2024-01-08 08:00:00,8,low,175,5,FALSE
T-4e6353,A-ffc04f,2024-05-13 00:00:00,2024-05-14 05:00:00,29,low,123,,FALSE
T-7ba83f,A-ffc04f,2023-02-01 00:00:00,2023-02-02 23:00:00,47,high,47,4,FALSE
T-9def1e,A-ffc04f,2023-02-23 00:00:00,2023-02-23 04:00:00,4,high,18,4,FALSE
T-c7f28d,A-ffc04f,2023-08-17 00:00:00,2023-08-17 14:00:00,14,low,9,,TRUE
T-d8ba4b,A-ffc04f,2023-11-12 00:00:00,2023-11-12 01:00:00,1,medium,17,5,FALSE
T-e6e80e,A-ffc04f,2023-06-23 00:00:00,2023-06-23 21:00:00,21,urgent,21,,FALSE
